"AccountId","Region","ProfileName","SecurityGroupId","SecurityGroupName","VpcId","Protocol","FromPort","ToPort","SourceType","Source","ENI","ENICount","ENIStatus","ENIAttached","ENIAttachmentType","ENIAttachedResource","MatchesFound","IsUnused","QueryTimestamp","FlowLogConfig"
"207567772484","unknown","sso-ipf-aws-adfr-prod-nonprivFujitsuCSA","sg-04fcbf544d44fe126","bastion-vpc-euw1-prod-adfr-01","vpc-027b4f84e93151777","-1",,,"IPv4_CIDR","192.168.0.189/32","eni-040db423dfc5c4924","4","available","False","Unattached","None","0","True","8/12/2025 12:04:57 PM","VPC-CWL:StackSet-AWSControlTowerBP-VPC-ACCOUNT-FACTORY-V1-d0d3cf0d-fa1a-4141-b09d-a0c68db385b5-VPCFlowLogsLogGroup-fabb2OlInRka"
"207567772484","unknown","sso-ipf-aws-adfr-prod-nonprivFujitsuCSA","sg-04fcbf544d44fe126","bastion-vpc-euw1-prod-adfr-01","vpc-027b4f84e93151777","-1",,,"IPv4_CIDR","192.168.0.189/32","eni-0623381cb6ed5ee43","4","available","False","Unattached","None","0","True","8/12/2025 12:05:05 PM","VPC-CWL:StackSet-AWSControlTowerBP-VPC-ACCOUNT-FACTORY-V1-d0d3cf0d-fa1a-4141-b09d-a0c68db385b5-VPCFlowLogsLogGroup-fabb2OlInRka"
"207567772484","unknown","sso-ipf-aws-adfr-prod-nonprivFujitsuCSA","sg-04fcbf544d44fe126","bastion-vpc-euw1-prod-adfr-01","vpc-027b4f84e93151777","-1",,,"IPv4_CIDR","192.168.0.189/32","eni-02aacb384c7720b23","4","available","False","Unattached","None","0","True","8/12/2025 12:05:12 PM","VPC-CWL:StackSet-AWSControlTowerBP-VPC-ACCOUNT-FACTORY-V1-d0d3cf0d-fa1a-4141-b09d-a0c68db385b5-VPCFlowLogsLogGroup-fabb2OlInRka"
"207567772484","unknown","sso-ipf-aws-adfr-prod-nonprivFujitsuCSA","sg-04fcbf544d44fe126","bastion-vpc-euw1-prod-adfr-01","vpc-027b4f84e93151777","-1",,,"IPv4_CIDR","192.168.0.189/32","eni-020c3ea1c4d88ba04","4","in-use","True","Attached","EC2:i-0c366158de416c034","0","True","8/12/2025 12:05:20 PM","VPC-CWL:StackSet-AWSControlTowerBP-VPC-ACCOUNT-FACTORY-V1-d0d3cf0d-fa1a-4141-b09d-a0c68db385b5-VPCFlowLogsLogGroup-fabb2OlInRka"
"207567772484","unknown","sso-ipf-aws-adfr-prod-nonprivFujitsuCSA","sg-04fcbf544d44fe126","bastion-vpc-euw1-prod-adfr-01","vpc-027b4f84e93151777","tcp","3398","3398","IPv4_CIDR","10.200.192.20/32","eni-040db423dfc5c4924","4","available","False","Unattached","None","0","True","8/12/2025 12:05:27 PM","VPC-CWL:StackSet-AWSControlTowerBP-VPC-ACCOUNT-FACTORY-V1-d0d3cf0d-fa1a-4141-b09d-a0c68db385b5-VPCFlowLogsLogGroup-fabb2OlInRka"
"207567772484","unknown","sso-ipf-aws-adfr-prod-nonprivFujitsuCSA","sg-04fcbf544d44fe126","bastion-vpc-euw1-prod-adfr-01","vpc-027b4f84e93151777","tcp","3398","3398","IPv4_CIDR","10.200.208.20/32","eni-040db423dfc5c4924","4","available","False","Unattached","None","0","True","8/12/2025 12:05:35 PM","VPC-CWL:StackSet-AWSControlTowerBP-VPC-ACCOUNT-FACTORY-V1-d0d3cf0d-fa1a-4141-b09d-a0c68db385b5-VPCFlowLogsLogGroup-fabb2OlInRka"
"207567772484","unknown","sso-ipf-aws-adfr-prod-nonprivFujitsuCSA","sg-04fcbf544d44fe126","bastion-vpc-euw1-prod-adfr-01","vpc-027b4f84e93151777","tcp","3398","3398","IPv4_CIDR","10.200.192.20/32","eni-0623381cb6ed5ee43","4","available","False","Unattached","None","0","True","8/12/2025 12:05:42 PM","VPC-CWL:StackSet-AWSControlTowerBP-VPC-ACCOUNT-FACTORY-V1-d0d3cf0d-fa1a-4141-b09d-a0c68db385b5-VPCFlowLogsLogGroup-fabb2OlInRka"
"207567772484","unknown","sso-ipf-aws-adfr-prod-nonprivFujitsuCSA","sg-04fcbf544d44fe126","bastion-vpc-euw1-prod-adfr-01","vpc-027b4f84e93151777","tcp","3398","3398","IPv4_CIDR","10.200.208.20/32","eni-0623381cb6ed5ee43","4","available","False","Unattached","None","0","True","8/12/2025 12:05:50 PM","VPC-CWL:StackSet-AWSControlTowerBP-VPC-ACCOUNT-FACTORY-V1-d0d3cf0d-fa1a-4141-b09d-a0c68db385b5-VPCFlowLogsLogGroup-fabb2OlInRka"
"207567772484","unknown","sso-ipf-aws-adfr-prod-nonprivFujitsuCSA","sg-04fcbf544d44fe126","bastion-vpc-euw1-prod-adfr-01","vpc-027b4f84e93151777","tcp","3398","3398","IPv4_CIDR","10.200.192.20/32","eni-02aacb384c7720b23","4","available","False","Unattached","None","0","True","8/12/2025 12:05:57 PM","VPC-CWL:StackSet-AWSControlTowerBP-VPC-ACCOUNT-FACTORY-V1-d0d3cf0d-fa1a-4141-b09d-a0c68db385b5-VPCFlowLogsLogGroup-fabb2OlInRka"
"207567772484","unknown","sso-ipf-aws-adfr-prod-nonprivFujitsuCSA","sg-04fcbf544d44fe126","bastion-vpc-euw1-prod-adfr-01","vpc-027b4f84e93151777","tcp","3398","3398","IPv4_CIDR","10.200.208.20/32","eni-02aacb384c7720b23","4","available","False","Unattached","None","0","True","8/12/2025 12:06:05 PM","VPC-CWL:StackSet-AWSControlTowerBP-VPC-ACCOUNT-FACTORY-V1-d0d3cf0d-fa1a-4141-b09d-a0c68db385b5-VPCFlowLogsLogGroup-fabb2OlInRka"
"207567772484","unknown","sso-ipf-aws-adfr-prod-nonprivFujitsuCSA","sg-04fcbf544d44fe126","bastion-vpc-euw1-prod-adfr-01","vpc-027b4f84e93151777","tcp","3398","3398","IPv4_CIDR","10.200.192.20/32","eni-020c3ea1c4d88ba04","4","in-use","True","Attached","EC2:i-0c366158de416c034","66","False","8/12/2025 12:06:12 PM","VPC-CWL:StackSet-AWSControlTowerBP-VPC-ACCOUNT-FACTORY-V1-d0d3cf0d-fa1a-4141-b09d-a0c68db385b5-VPCFlowLogsLogGroup-fabb2OlInRka"
"207567772484","unknown","sso-ipf-aws-adfr-prod-nonprivFujitsuCSA","sg-04fcbf544d44fe126","bastion-vpc-euw1-prod-adfr-01","vpc-027b4f84e93151777","tcp","3398","3398","IPv4_CIDR","10.200.208.20/32","eni-020c3ea1c4d88ba04","4","in-use","True","Attached","EC2:i-0c366158de416c034","0","True","8/12/2025 12:06:20 PM","VPC-CWL:StackSet-AWSControlTowerBP-VPC-ACCOUNT-FACTORY-V1-d0d3cf0d-fa1a-4141-b09d-a0c68db385b5-VPCFlowLogsLogGroup-fabb2OlInRka"
